FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,DAY_ACTIVITIES,OVERNIGHT,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI
REC SITES,25/9/21,6265,Johnston'S Flat,-37.706658,147.141372,BASIC,,NONE,From Briagolong follow the Freestone Creek Road approximately 24km or 40 minutes to Johnston's Flat. Turn left down the access track and the campsite is located on the Freestone Creek.,,A small campsite providing an alternative to the nearby Lloyd's Knob. This campsite is off the road and has close access to the Freestone Creek.,BRIAGOLONG,Johnston'S Flat,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,A small campsite suitable for families or walkers completing Track 96.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A convenient spot to stop whilst exploring the Freestone Creek area or en route from Briagolong to Dargo.,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120872,120873,,25/9/21,-37.706658,147.141372,,,565121-20210302
REC SITES,25/9/21,1470,Running Creek Track,-37.35219,145.98579,VERY BASIC,,NONE,"From Melbourne take the Maroondah Hwy, turn right to Thornton and turn onto the Goulburn Valley Highway, then right onto Eildon-Jamieson road. Follow this until 15 mile road, turn right continue 500m to Running Creek track on your left and the campground",,,ALEXANDRA,Running Creek Track,W,,Y,,,,,,None Allowed,Camping Only,Y,"This small basic camping area is set in the bush off Running Creek track.   A quiet, level campsite under the large woodland forest of Eucalypts.",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121913,121914,121915,25/9/21,-37.35219,145.98579,,,491183-20201210
REC SITES,25/9/21,1490,Rubicon Camping Area,-37.327941,145.863141,VERY BASIC,,NONE,"From Melbourne, follow the Maroondah Highway; turn right onto the Taggerty-Thornton road and right again onto Rubicon road.  Rubicon Camp is located 1km over the Royston road bridge on right of Royston road.    The camping areas are accessible by 2 WD bu",,,ALEXANDRA,Rubicon Camping Area,W,,Y,,,,,,None Allowed,Camping Only,Y,This camping area is under some rather large trees providing shade on a hot summers day.  this basic site offers two separate areas.  Set up your tent and relax in this true bush setting.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121907,121908,121909,25/9/21,-37.327941,145.863141,,,491184-20201021
REC SITES,25/9/21,1656,Sawpit Picnic Area,-38.235459,141.687547,MID,,PARTIAL,"Vicroads Map 88, D5. At Narrawong turn north onto Boyers Rd; follow the bitumen all the way up the hill. When the bitumen runs out, about 500 metres on the left is the entrance to picnic area.",,Sawpit picnic area is a tranquil spot in messmate forest within the Mt. Clay State Forest. It has a day visitor area and a camping area as well as a short walking track and a mountain bike track.,HEYWOOD,Sawpit Picnic Area,WC,UY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,The north side of the camp is available for camping. The area is flat and there are BBQs and picnic tables.,1,Y,Campervans are accommodated with wide roads and gates and a relatively flat campground.,CAMPER TRAILER,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"The south side of the site is a day visitor area, available for picnicking. There is a picnic shelter, picnic tables and BBQs.",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,120521,120522,120523,25/9/21,-38.235459,141.687547,,,487634-20210211
REC SITES,25/9/21,4893,Washington Winch,-37.211418,147.883046,BASIC,,NONE,"The Washington Winch is on Nunniong Road, turn off the Great Alpine Road north of Swifts Creek (via Bindi).",,"A relic of past logging operations the winch is the only steam-powered engine of its kind in Australia. Built in Seattle, USA it was able to haul big logs up steep slopes, carrying them onto the road and load them onto trucks.
",SWIFTS CREEK,Washington Winch,E,U,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,Y,"This piece of machinery is a unique part of Victorias Cultural Heritage and logging industry, it was left intact with engine, spars and cabling still rigged for work. It arrived in Australia in the 1920s orginally used in WA to move large Jarrah logs bef",1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121253,121254,121255,25/9/21,-37.211418,147.883046,,,516358-20200630
REC SITES,25/9/21,4909,Marthavale Hut,-37.44584,147.526306,BASIC,,NONE,"Hut is located at the end of Marthavale Rd off the Baldhead Rd. Approx 1 hour from Bairnsdale, 4WD only access when wet.",,"**HUT DESTROYED BY FIRE- TOILET & PICNICKING STILL AVAILABLE** This site contains an historic hut built in the 1950's for timber workers accommodation. The hut is located next to the Nicholson River and has a toilet, picnic table and fire pit. There is p",BAIRNSDALE MAIN ST,Marthavale Hut,WEUP,,Y,,,,,,Fishing and BBQ,Camping Only,Y,,2,,,,0,,,0,Y,,5,Y,Nicholson River,6,,,0,,,0,,,0,Y,,7,Y,,3,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,4440,4441,,25/9/21,-37.44584,147.526306,,,516360-20210909
REC SITES,25/9/21,4976,Cossticks Weir,-37.741023,148.02303,BASIC,,NONE,"Access is via the Old Colquhoun Rd (Old Nowa Nowa Rd) off the Princes Hwy, just west of Nowa Nowa township.",,"This historic fire dam was built in the mid-1940s to provide a reliable water supply following the disastrous 1939 bushfires. The site is adjacent to the East Gippsland Rail Trail, just west of the iconic Stony Creek Trestle Bridge, and provides a quiet",NOWA NOWA,Cossticks Weir,WE,,Y,,,,,,BBQ Facilities,Camping Only,Y,This site provides enough room for a small campsite and is accompanied by a wood-fired BBQ / fire pit and a picnic table.,3,,,,0,,,0,Y,"Following the disasterous 1939 'Black Friday' bushfires, the Forests Commission set about constructing hundreds of dams and weirs to provide a reliable water supply for firefighting. Believed to have been built around 1945, and named after John ""Jack"" Co",1,,,0,,,0,,,0,,,0,,,0,Y,This small picnic area includes a picnic table and wood-fired BBQ and provides a quiet spot to sit and have lunch. It is only a short (100m) walk to the historic Cosstick's Weir.,2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,121127,,,25/9/21,-37.741023,148.02303,,,516722-20210205
REC SITES,25/9/21,5014,Mississippi Quarry,-37.78146,147.930239,MID,,NONE,The car park is located on Quarry Rd. Access is via Bruce Rd or Uncles Rd. Quarry is approx. 150m walk from the car park on a gravel surface.,,An historic granite quarry located in the forest. The site contains a viewing platform and interpretation signs. This is the take off point for the old Mississippi Tramway.,NOWA NOWA,Mississippi Quarry,E,D,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,Y,The stone from the quarry was transported down a tramway to Lakes Entrance. The Gippsland Lakes Discovery Trail follows the tramway from this point.,4,,,0,,,0,,,0,,,0,,,0,Y,,3,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121187,121188,,25/9/21,-37.78146,147.930239,,,516724-20210922
REC SITES,25/9/21,5270,Tomahawk Hut,-37.04022,146.41062,BASIC,,NONE,"From Mansfield follow the Mt. Buller Rd to Sawmill Settlement, turn left on Carters Rd, follow for 11kms. Turn left onto Buckland Spur Tk.",,"Tomahawk Hut was originally built in 1927 by Forest Officer Arthur Dale. Rebuilt in 2007, the hut is an example of an early Forest Commission Hut in the Alpine area of Victoria. The Hut has an open fire and the site also has a picnic table and fireplace.",MANSFIELD,Tomahawk Hut,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,"This site is magnificent and rich in history,Originally being built as a base for road building crews. You are able to utilise to Hut for your camping needs and the road is 2WD accessible what more could you want.",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"A perfect place to stop and have a picnic on your journey through the Mansfield State Forest, taking in the history of the area and enjoying the time you spend exploring.",2,,,0,,,0,,,0,,,0,,,0,,,,,,,1,,121679,121680,121681,25/9/21,-37.04022,146.41062,,,532113-20200811
REC SITES,25/9/21,5280,Blue Range Creek,-36.93590784,146.0951338,MID,,NONE,"From Mansfield follow the Mansfield-Whitfield Road for approx. 10kms then turn left onto Blue Range Road, follow for approx. 4kms",,,MANSFIELD,Blue Range Creek,,,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A small pleasant area to have a picnick or visit the surrounding state forest. Enjoy your stay whilst being shaded by white trunked manna Gums and Peppermint trees and listen to the water rolling through in the nearby creek. This site is a good spot to s,1,,,0,,,0,,,0,,,0,,,0,1,1,,,2,,,,121457,121458,121459,25/9/21,-36.93590784,146.0951338,,,532116-20210913
REC SITES,25/9/21,5287,Ruoaks,-36.922044,145.803742,BASIC,,NONE,"Off North Creek Road at Merton, turn right down Ruoaks Road, 2wd on dirt road not suitable for caravans.",,Basic Campsite for three sites,BENALLA SYDNEY RD,Ruoaks,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,5051,,,25/9/21,-36.922044,145.803742,,,532117-20201028
REC SITES,25/9/21,5300,Toorongo Falls Campsite Two,-37.852389,146.041819,BASIC,,PARTIAL,Head east from Noojee on the Mount Baw Baw Tourist Road for approximately 4km and take a left turn into Toorongo Valley Road.  The site is accessed about 5km along this bitumen road after third bridge. Follow well-formed gravel road for 400m and turn rig,,"A large, grassy and open spot on the banks of the Toorongo River, sitting against a great green backdrop of tall forest trees. Camping and picnicking opportunities feature.  Access is via Toorongo Falls Campsite One.",NOOJEE,Toorongo Falls Campsite Two,W,Y,Y,FULL CLOSURE,SITE CLOSED DUE TO RAIN EVENT AND FLOODING. ALL FACILITIES CLOSED.,11/6/21,1/10/21,FLOOD,BBQ Facilities,Camping Only,Y,"An expansive place to camp next to the calm, shallow waters of the Toorongo River.  Just a short walk (along the river) away from the start of the spectacular Toorongo Falls walk.  This site is flatter than Toorongo Falls Campsite One, perfect for small",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"A pleasant green grassy spot to camp for a quiet weekend away, ideally in the drier months.  The site features scattered boulders and open fire pits, close to the river and basic toilet facilities.",2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120761,120762,120763,25/9/21,-37.852389,146.041819,,,565107-20201106
REC SITES,25/9/21,5344,Knockwood Reserve,-37.4347942,146.228767,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until right turn into camp area at Knockwood Reserve Camping sign.,,"This is one of many sites along the Jamieson-Woodspoint road and is very popular with campers and keen anglers alike. This area offers many recreational activities including: fishing, camping, four-wheel driving, fishing and bushwalking. Take the time to",MANSFIELD,Knockwood Reserve,WC,Y,Y,,,,,,None Allowed,Camping and Campervan,Y,"Enjoy cooling down on a hot summers day underneath the large gum trees surrounding, Knockwood Reserve offers a large open grassy campsite on the banks of the Goulburn River. This site is very popular during peak season, long weekends and school holiday p",1,Y,Knockwood is a large site with plenty of room for you to pull in with your van and move it around into the required position.,CAMPER TRAILER,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121565,121566,121567,25/9/21,-37.4347942,146.228767,,,532122-20210210
REC SITES,25/9/21,5352,Blue Hole Reserve,-37.390294,146.248968,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until left turn into camp area at Blue Hole Reserve Camping sign.,,Set on the banks of the Goulburn River this grassy campground is popular with fisherman and campers alike. The large pools in the river adjacent to the campground provide good swimming holes to beat the summer heat or just to relax and unwind.,MANSFIELD,Blue Hole Reserve,W,,Y,,,,,,None Allowed,Camping Only,Y,Good camping along the Goulburn River.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,121451,121452,121453,25/9/21,-37.390294,146.248968,,,532125-20201224
REC SITES,25/9/21,5354,Twelve Mile,-37.38516381,146.2282755,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until left turn into camp area at 12 mile Camping sign.,,"Surround yourself with history along the trial of the goldrush in the Upper Goulburn Valley, you will be surrounded by old mining towns, mines and historic relics. You will be staying under tall eucalypt species and be able to undertake several activitie",MANSFIELD,Twelve Mile,WCUP,Y,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"Camping along the upper stretches of the Goulburn river is perfect all year round. This site offers a large expanse of large, open grassy areas perfect for medium and large groups of campers",1,Y,This is a medium sized campground offering ample room to move and back you camper van or trailer in. In the summer this site can be popular for caravan users.,CAMPER TRAILER,2,,,0,,,0,Y,"There are several modes of fishing you can undertake during your stay at Tunnel bend, why not try your hand at fly fishing, fish from the bank or put your canoe in and fish from there. The upper reaches of the Goulburn river are perfect for trout fishing",4,,,0,,,0,,,0,Y,Throughout the Spring and early Summer season this area is perfect for kayakers and canoers with ample water in the river system you could take a leisurely float downstream.,3,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,121688,121689,121690,25/9/21,-37.38516381,146.2282755,,,532126-20201224
REC SITES,25/9/21,5361,Flour Bag Reserve,-37.383361,146.211964,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until Left turn into camp area at Flour Bag Camping area sign.,,,MANSFIELD,Flour Bag Reserve,W,,Y,,,,,,None Allowed,Camping Only,Y,Flour Bag Reserve is located at the junction of Flourbag Creek and the Goulburn River. The site is a popular base for exploring the nearby gold mining history and the outdoors. This best for smaller groups that enjoy having the entire site to themselves.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121508,121509,121510,25/9/21,-37.383361,146.211964,,,532128-20201224
REC SITES,25/9/21,8527,Limberlost,-37.883786,145.881061,MID,,NONE,Limberlost trail bike visitor area is located approximately 90 kilometers east of Melbourne between the towns of Powelltown and Noojee along the Yarra Junction - Noojee road. Roads are sealed the entire way from Melbourne as well as  from East Gippsland.,,"Located deep in the forest but with good sealed road access, Limberlost provides an unloading area for trail bikes wishing to explore the broader forest as well as a convenient picnic spot just off the Yarra Junction - Noojee Road.
",POWELLTOWN,Limberlost,V,eY,Y,,,,,,BBQ Facilities,None,,,0,,,,0,TRAIL BIKE VISITOR AREA,Limberlost provides a centrally located carpark with generous space for trailers for parking and unloading trailbikes. From Limberlost you can access an extensive network of forest tracks. A large timber shelter provides protection from the elements.,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Catering primarily to trail bike riders riding on the weekends, this site also provides picnicking opportunities for the rest of the week with picnic tables and toilet facilities.",2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,122405,122406,122407,25/9/21,-37.883786,145.881061,,,1116665-20210811
REC SITES,25/9/21,8550,Forest Road Horse Visitor Area,-38.019336,145.820031,VERY BASIC,,NONE,,,horse unloading area,NOOJEE,Forest Road Horse Visitor Area,,,Y,FULL CLOSURE,SITE CLOSED DUE TO RAIN EVENT AND FLOODING. ALL FACILITIES CLOSED.,11/6/21,1/10/21,FLOOD,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,Y,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,8551,,,25/9/21,-38.019336,145.820031,,,1152058-20201104
REC SITES,25/9/21,8574,Latrobe Trail Bike Visitor Area,-37.999296,146.034581,MID,,NONE,"The Latrobe trail bike visitor area is best accessed from Neerim South. From Main Neerim Rd, turn east onto Neerim E Rd for 3.6km, then turn right onto Latrobe River Rd and the Trail Bike Visitor Area will be on your right in 4.8km.",,"The latrobe trail bike visitor area is the ideal location to start your trail bike adventure in the heart of the Neerim State Forest. The site features ample parking, toilets and a shelter, with easy access to the Patrol Road and Latrobe River trail bike",NOOJEE,Latrobe Trail Bike Visitor Area,V,eY,Y,,,,,,None Allowed,None,,,0,,,,0,TRAIL BIKE VISITOR AREA,The site serves as a carpark to unload your trail bike with easy access to the nearby Patrol Road and Latrobe River trail bike loops.,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,Toilets and a shelter are located on the site for day visitor use.,4,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120704,120705,120706,25/9/21,-37.999296,146.034581,,,1152060-20210824
REC SITES,25/9/21,8591,Latrobe Horse Visitor Area,-38.010285,146.007565,VERY BASIC,,NONE,,,Horse unloading area providing access into the Neerim State Forest.,NOOJEE,Latrobe Horse Visitor Area,,,Y,,,,,,None Allowed,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,Y,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,120701,120702,120703,25/9/21,-38.010285,146.007565,,,1152059-20210826
REC SITES,25/9/21,8603,The Basin Picnic Area,-36.647751,143.264689,BASIC,,NONE,"The Basin Picnic Area is located approximately 3.7 km south from the township of St Arnaud, along the Sunraysia Highway.",,"Walk around and enjoy nature or submerse yourself in history - this site has both! The shallow stony soils around 'The Basin"" support Box-Ironbark and Heathy Dry Forest vegetation, with a diverse shrub understorey and ground layer of native grasses, orch",ST ARNAUD,The Basin Picnic Area,,U,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A pleasant spot for a picnic not far from town. Picnic table and bbq provided,1,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,122354,122355,122356,25/9/21,-36.647751,143.264689,,,1151915-20200417
